4128768, 9536
4145152, 9536
4161536, 9536
4177920, 9536
4194304, 9536
4210688, 4768
4227072, 4768
4243456, 4768
4259840, 4768
4276224, 4768
4292608, 4768
4308992, 4768
4325376, 4768
4341760, 4768
4358144, 4768
4374528, 4768
4390912, 4768
4407296, 4768
4423680, 2384
4440064, 2384
4456448, 2384
4472832, 2384
4489216, 2384
4505600, 2384
4521984, 2384
4538368, 2384
4554752, 2384
4571136, 2384
4587520, 2384
4603904, 2384
4620288, 1192
4636672, 1192
4653056, 1192
4669440, 1192
4685824, 1192
4702208, 1192
4718592, 1192
4734976, 1192
4751360, 1192
4767744, 1192
4784128, 1192
4800512, 1192
4816896, 1192
4833280, 596
4849664, 596
4866048, 596
4882432, 596
4898816, 596
4915200, 596
4931584, 596
4947968, 596
4964352, 596
4980736, 596
4997120, 596
5013504, 596
5029888, 596
5046272, 298
5062656, 298
5079040, 298
5095424, 298
5111808, 298
5128192, 298
5144576, 298
5160960, 298
5177344, 298
5193728, 298
5210112, 298
5226496, 298
5242880, 298
5259264, 149
5275648, 149
5292032, 149
5308416, 149
5324800, 149
5341184, 149
5357568, 149
5373952, 149
5390336, 149
5406720, 149
5423104, 149
5439488, 149
5455872, 149
5472256, 74
5488640, 74
5505024, 74
5521408, 74
5537792, 74
5554176, 74
5570560, 74
5586944, 74
5603328, 74
5619712, 74
5636096, 74
5652480, 74
5668864, 74
5685248, 37
5701632, 37
5718016, 37
5734400, 37
5750784, 37
5767168, 37
5783552, 37
5799936, 37
5816320, 37
5832704, 37
5849088, 37
5865472, 37
5881856, 18
5898240, 18
5914624, 18
5931008, 18
5947392, 18
5963776, 18
5980160, 18
5996544, 18
6012928, 18
6029312, 18
6045696, 18
6062080, 18
6078464, 18
6094848, 9
6111232, 9
6127616, 9
6144000, 9
6160384, 9
6176768, 9
6193152, 9
6209536, 9
6225920, 9
6242304, 9
6258688, 9
6275072, 9
6291456, 9
6307840, 4
6324224, 4
6340608, 4
6356992, 4
6373376, 4
6389760, 4
6406144, 4
6422528, 4
6438912, 4
6455296, 4
6471680, 4
6488064, 4
6504448, 4
6520832, 2
6537216, 2
6553600, 2
6569984, 2
6586368, 2
6602752, 2
6619136, 2
6635520, 2
6651904, 2
6668288, 2
6684672, 2
6701056, 2
6717440, 2
6733824, 1
6750208, 1
6766592, 1
6782976, 1
6799360, 1
6815744, 1
6832128, 1
6848512, 1
6864896, 1
6881280, 1
6897664, 1
6914048, 1
6930432, 0
6946816, 0
6963200, 0
6979584, 0
6995968, 0
7012352, 0
7028736, 0
7045120, 0
7061504, 0
7077888, 0
7094272, 0
7110656, 0
7127040, 0
7143424, 0
7159808, 0
7176192, 0
7192576, 0
7208960, 0
7225344, 0
7241728, 0
7258112, 0
7274496, 0
7290880, 0
7307264, 0
7323648, 0
7340032, 0
7356416, 0
7372800, 0
7389184, 0
7405568, 0
7421952, 0
7438336, 0
7454720, 0
7471104, 0
7487488, 0
7503872, 0
7520256, 0
7536640, 0
7553024, 0
7569408, 0
7585792, 0
7602176, 0
7618560, 0
7634944, 0
7651328, 0
7667712, 0
7684096, 0
7700480, 0
7716864, 0
7733248, 0
7749632, 0
7766016, 0
7782400, 0
7798784, 0
7815168, 0
7831552, 0
7847936, 0
7864320, 0
7880704, 0
7897088, 0
7913472, 0
7929856, 0
7946240, 0
7962624, 0
7979008, 0
7995392, 0
8011776, 0
8028160, 0
8044544, 0
8060928, 0
8077312, 0
8093696, 0
8110080, 0
8126464, 0
8142848, 0
8159232, 0
8175616, 0
8192000, 0
8208384, 0
8224768, 0
8241152, 0
8257536, 0
8273920, 0
8290304, 0
8306688, 0
8323072, 0
8339456, 0
8355840, 0
8372224, 0
8388608, 0
8404992, 0
8421376, 0
8437760, 0
8454144, 0
8470528, 0
8486912, 0
8503296, 0
8519680, 0
8536064, 0
8552448, 0
8568832, 0
8585216, 0
8601600, 0
8617984, 0
8634368, 0
8650752, 0
8667136, 0
8683520, 0
8699904, 0
8716288, 0
8732672, 0
8749056, 0
8765440, 0
8781824, 0
8798208, 0
8814592, 0
8830976, 0
8847360, 0
8863744, 0
8880128, 0
8896512, 0
8912896, 0
8929280, 0
8945664, 0
8962048, 0
8978432, 0
8994816, 0
9011200, 0
9027584, 0
9043968, 0
9060352, 0
9076736, 0
9093120, 0
9109504, 0
9125888, 0
9142272, 0
9158656, 0
9175040, 0
9191424, 0
9207808, 0
9224192, 0
9240576, 0
9256960, 0
9273344, 0
9289728, 0
9306112, 0
9322496, 0
9338880, 0
9355264, 0
9371648, 0
9388032, 0
9404416, 0
9420800, 0
9437184, 0
9453568, 0
9469952, 0
9486336, 0
9502720, 0
9519104, 0
9535488, 0
9551872, 0
9568256, 0
9584640, 0
9601024, 0
9617408, 0
9633792, 0
9650176, 0
9666560, 0
9682944, 0
9699328, 0
9715712, 0
9732096, 0
9748480, 0
9764864, 0
9781248, 0
9797632, 0
9814016, 0
9830400, 0
9846784, 0
9863168, 0
9879552, 0
9895936, 0
9912320, 0
9928704, 0
9945088, 0
9961472, 0
9977856, 0
9994240, 0
10010624, 0
10027008, 0
10043392, 0
10059776, 0
10076160, 0
10092544, 0
10108928, 0
10125312, 0
10141696, 0
10158080, 0
10174464, 0
10190848, 0
10207232, 0
10223616, 0
10240000, 0
10256384, 0
10272768, 0
10289152, 0
10305536, 0
10321920, 0
10338304, 0
10354688, 0
10371072, 0
10387456, 0
10403840, 0
10420224, 0
10436608, 0
10452992, 0
10469376, 0
10485760, 0
10502144, 0
10518528, 0
10534912, 0
10551296, 0
10567680, 0
10584064, 0
10600448, 0
10616832, 0
10633216, 0
10649600, 0
10665984, 0
10682368, 0
10698752, 0
10715136, 0
10731520, 0
10747904, 0
10764288, 0
10780672, 0
10797056, 0
10813440, 0
10829824, 0
10846208, 0
10862592, 0
10878976, 0
10895360, 0
10911744, 0
10928128, 0
10944512, 0
10960896, 0
10977280, 0
10993664, 0
11010048, 0
11026432, 0
11042816, 0
11059200, 0
11075584, 0
11091968, 0
11108352, 0
11124736, 0
11141120, 0
11157504, 0
11173888, 0
11190272, 0
11206656, 0
11223040, 0
11239424, 0
11255808, 0
11272192, 0
11288576, 0
11304960, 0
11321344, 0
11337728, 0
11354112, 0
11370496, 0
11386880, 0
11403264, 0
11419648, 0
11436032, 0
11452416, 0
11468800, 0
11485184, 0
11501568, 0
11517952, 0
11534336, 0
11550720, 0
11567104, 0
11583488, 0
11599872, 0
11616256, 0
11632640, 0
11649024, 0
11665408, 0
11681792, 0
11698176, 0
11714560, 0
11730944, 0
11747328, 0
11763712, 0
11780096, 0
11796480, 0
11812864, 0
11829248, 0
11845632, 0
11862016, 0
11878400, 0
11894784, 0
11911168, 0
11927552, 0
11943936, 0
11960320, 0
11976704, 0
11993088, 0
12009472, 0
12025856, 0
12042240, 0
12058624, 0
12075008, 0
12091392, 0
12107776, 0
12124160, 0
12140544, 0
12156928, 0
12173312, 0
12189696, 0
12206080, 0
12222464, 0
12238848, 0
12255232, 0
12271616, 0
12288000, 0
12304384, 0
12320768, 0
12337152, 0
12353536, 0
12369920, 0
12386304, 0
12402688, 0
12419072, 0
12435456, 0
12451840, 0
12468224, 0
12484608, 0
12500992, 0
12517376, 0
12533760, 0
12550144, 0
12566528, 0
12582912, 0
12599296, 0
12615680, 0
12632064, 0
12648448, 0
12664832, 0
12681216, 0
12697600, 0
12713984, 0
12730368, 0
12746752, 0
12763136, 0
12779520, 0
12795904, 0
12812288, 0
12828672, 0
12845056, 0
12861440, 0
12877824, 0
12894208, 0
12910592, 0
12926976, 0
12943360, 0
12959744, 0
12976128, 0
12992512, 0
13008896, 0
13025280, 0
13041664, 0
13058048, 0
13074432, 0
13090816, 0
13107200, 0
13123584, 0
13139968, 0
13156352, 0
13172736, 0
13189120, 0
13205504, 0
13221888, 0
13238272, 0
13254656, 0
13271040, 0
13287424, 0
13303808, 0
13320192, 0
13336576, 0
13352960, 0
13369344, 0
13385728, 0
13402112, 0
13418496, 0
13434880, 0
13451264, 5000000000
13467648, 5000000000
13484032, 5000000000
13500416, 5000000000
13516800, 5000000000
13533184, 5000000000
13549568, 5000000000
13565952, 5000000000
13582336, 5000000000
13598720, 5000000000
13615104, 5000000000
13631488, 5000000000
13647872, 5000000000
13664256, 2500000000
13680640, 2500000000
13697024, 2500000000
13713408, 2500000000
13729792, 2500000000
13746176, 2500000000
13762560, 2500000000
13778944, 2500000000
13795328, 2500000000
13811712, 2500000000
13828096, 2500000000
13844480, 2500000000
13860864, 1250000000
13877248, 1250000000
13893632, 1250000000
13910016, 1250000000
13926400, 1250000000
13942784, 1250000000
13959168, 1250000000
13975552, 1250000000
13991936, 1250000000
14008320, 1250000000
14024704, 1250000000
14041088, 1250000000
14057472, 1250000000
14073856, 625000000
14090240, 625000000
14106624, 625000000
14123008, 625000000
14139392, 625000000
14155776, 625000000
14172160, 625000000
14188544, 625000000
14204928, 625000000
14221312, 625000000
14237696, 625000000
14254080, 625000000
14270464, 625000000
14286848, 312500000
14303232, 312500000
14319616, 312500000
14336000, 312500000
14352384, 312500000
14368768, 312500000
14385152, 312500000
14401536, 312500000
14417920, 312500000
14434304, 312500000
14450688, 312500000
14467072, 312500000
14483456, 312500000
14499840, 156250000
14516224, 156250000
14532608, 156250000
14548992, 156250000
14565376, 156250000
14581760, 156250000
14598144, 156250000
14614528, 156250000
14630912, 156250000
14647296, 156250000
14663680, 156250000
14680064, 156250000
14696448, 156250000
14712832, 78125000
14729216, 78125000
14745600, 78125000
14761984, 78125000
14778368, 78125000
14794752, 78125000
14811136, 78125000
14827520, 78125000
14843904, 78125000
14860288, 78125000
14876672, 78125000
14893056, 78125000
14909440, 78125000
14925824, 39062500
14942208, 39062500
14958592, 39062500
14974976, 39062500
14991360, 39062500
15007744, 39062500
15024128, 39062500
15040512, 39062500
15056896, 39062500
15073280, 39062500
15089664, 39062500
15106048, 39062500
15122432, 19531250
15138816, 19531250
15155200, 19531250
15171584, 19531250
15187968, 19531250
15204352, 19531250
15220736, 19531250
15237120, 19531250
15253504, 19531250
15269888, 19531250
15286272, 19531250
15302656, 19531250
15319040, 19531250
15335424, 9765625
15351808, 9765625
15368192, 9765625
15384576, 9765625
15400960, 9765625
15417344, 9765625
15433728, 9765625
15450112, 9765625
15466496, 9765625
15482880, 9765625
15499264, 9765625
15515648, 9765625
15532032, 9765625
15548416, 4882812
15564800, 4882812
15581184, 4882812
15597568, 4882812
15613952, 4882812
15630336, 4882812
15646720, 4882812
15663104, 4882812
15679488, 4882812
15695872, 4882812
15712256, 4882812
15728640, 4882812
15745024, 4882812
15761408, 2441406
15777792, 2441406
15794176, 2441406
15810560, 2441406
15826944, 2441406
15843328, 2441406
15859712, 2441406
15876096, 2441406
15892480, 2441406
15908864, 2441406
15925248, 2441406
15941632, 2441406
15958016, 2441406
15974400, 1220703
15990784, 1220703
16007168, 1220703
16023552, 1220703
16039936, 1220703
16056320, 1220703
16072704, 1220703
16089088, 1220703
16105472, 1220703
16121856, 1220703
16138240, 1220703
16154624, 1220703
16171008, 610351
16187392, 610351
16203776, 610351
16220160, 610351
16236544, 610351
16252928, 610351
16269312, 610351
16285696, 610351
16302080, 610351
16318464, 610351
16334848, 610351
16351232, 610351
16367616, 610351
16384000, 305175
16400384, 305175
16416768, 305175
16433152, 305175
16449536, 305175
16465920, 305175
16482304, 305175
16498688, 305175
16515072, 305175
16531456, 305175
16547840, 305175
16564224, 305175
16580608, 305175
16596992, 152587
16613376, 152587
16629760, 152587
16646144, 152587
16662528, 152587
16678912, 152587
16695296, 152587
16711680, 152587
16728064, 152587
16744448, 152587
16760832, 152587
